Omega,Zeta_a,Wavenum,Phase,Psi
0.0082303363955568,0,6.9050394683004e-06,5.96983836435778,3.14159265358979
0.0198352579608767,0,4.01057551859859e-05,1.45228611241329,3.14159265358979
0.0314474941543626,0,0.000100809876512607,3.81290440468065,3.14159265358979
0.0442124695628965,0,0.000199260190096845,3.05351790694113,3.14159265358979
0.0503304981934272,0,0.000258222125219019,5.60019656841113,3.14159265358979
0.0587704409600684,0,0.000352086109137704,4.78839562392582,3.14159265358979
0.0727099624330194,0,0.000538913214781966,2.86807092698829,3.14159265358979
0.0834277423559755,0,0.000709499306280838,0.116261819386536,3.14159265358979
0.0891654039544242,0,0.000810445388619333,5.16105342591198,3.14159265358979
0.106437702243362,0,0.00115484041374583,2.79415364495732,3.14159265358979
0.117538099358405,0,0.00140827775747056,3.86687548714555,3.14159265358979
0.123376978581702,0,0.00155166960692658,4.97588715777288,3.14159265358979
0.133641452685273,0,0.00182059509437615,5.79192171375131,3.14159265358979
0.14879076461422,7.55527535913478e-139,0.0022567473633521,4.63829292053108,3.14159265358979
0.160052197415153,2.90014424670763e-105,0.00261128500483375,1.10751284924178,3.14159265358979
0.172642640836724,3.08491622062437e-81,0.00303827537564506,2.54912731694323,3.14159265358979
0.177744429167167,1.09776356778951e-63,0.00322049766564343,5.87772946874462,3.14159265358979
0.192713868183613,1.25516176828108e-50,0.00378579357699192,5.76108050495165,3.14159265358979
0.19845502327317,9.40049776301224e-41,0.00401471929279861,2.57780373653904,3.14159265358979
0.212628402802375,3.54025661111672e-33,0.00460864808137505,5.61496560240384,3.14159265358979
0.223355346493445,2.7375896529393e-27,0.00508538336464904,0.363741795633971,3.14159265358979
0.226888650097695,1.16920737467119e-22,0.00524754939277822,2.21713586371776,3.14159265358979
0.239744423060958,5.59757856767451e-19,0.00585906099784217,5.10927578814966,3.14159265358979
0.251544784155239,5.0231451930336e-16,0.00645002838284461,0.0619603794223953,3.14159265358979
0.264083576695442,1.23391745487448e-13,0.00710908618555122,0.872677148813122,3.14159265358979
0.272995914257333,1.10062328477118e-11,0.00759702030593241,1.27401144206497,3.14159265358979
0.282332902029931,4.41232294328832e-10,0.00812557263696662,1.24860553370779,3.14159265358979
0.292642571137646,9.35546419805843e-09,0.00872983429582593,3.79374003385614,3.14159265358979
0.299370161457668,1.18939607142898e-07,0.00913583012958105,1.71020717096295,3.14159265358979
0.313567422972889,9.99653791942017e-07,0.0100228877420855,1.24918688605397,3.14159265358979
0.323231136132255,5.99666663500535e-06,0.0106501903532465,0.0959689138917738,3.14159265358979
0.333035355366051,2.72793352244285e-05,0.0113060701247494,4.69219279060179,3.14159265358979
0.349259700949357,9.87660333090769e-05,0.0124344891648557,2.79662336362968,3.14159265358979
0.358764429202582,0.000295855346893954,0.0131204806993939,5.85476366840607,3.14159265358979
0.371229011133725,0.000756597427533643,0.0140480100619086,2.92792880084385,3.14159265358979
0.377597849078712,0.00169447856274386,0.0145341626532996,2.63045218448402,3.14159265358979
0.382376153980968,0.00339351552712085,0.0149043346720976,5.31696597909447,3.14159265358979
0.398942233528316,0.00618237663034897,0.0162237416608115,3.29963044881334,3.14159265358979
0.411718343409761,0.0103923125093422,0.0172795101223321,1.27327090012768,3.14159265358979
0.423875119935486,0.0163093976356533,0.0183149966666995,4.22316426632253,3.14159265358979
0.426438824209478,0.024132656944418,0.0185372141481307,5.26605349962936,3.14159265358979
0.441955941879831,0.0339466211290997,0.0199108108626798,0.123398704955571,3.14159265358979
0.450525968379357,0.0457118942515972,0.0206904840146949,4.28059064988493,3.14159265358979
0.465300209902962,0.0592726436939389,0.0220697538568543,2.38434955682707,3.14159265358979
0.473473140546294,0.0743768606806342,0.0228518669540031,5.22632851641517,3.14159265358979
0.478862903601688,0.0907041100043138,0.0233750948466707,3.15926652498584,3.14159265358979
0.491655502415664,0.107895950852111,0.0246406863461365,4.45774023049816,3.14159265358979
0.49922210781265,0.125585684679856,0.0254049656400515,2.69481020827205,3.14159265358979
0.518036273145814,0.143426014925324,0.0273559205193481,1.91396736382551,3.14159265358979
0.522087838177402,0.161115126862362,0.027785495491616,1.19162964003996,3.14159265358979
0.529348380537395,0.178423175637319,0.0285636807316578,1.215363799876,3.14159265358979
0.547216625893294,0.195221689776267,0.0305245704030623,4.28653493468607,3.14159265358979
0.559149171725136,0.211517387632266,0.0318703156208875,1.90232483449662,3.14159265358979
0.563247242022501,0.22748900913533,0.0323391901779769,3.40343720009581,3.14159265358979
0.57335323137141,0.243521257092571,0.0335100843959264,0.947962866994657,3.14159265358979
0.590962231469134,0.260224883354431,0.0356000365976532,4.38502548712483,3.14159265358979
0.593038261635237,0.278427593385664,0.0358505993642553,2.37738767745467,3.14159265358979
0.611990831146124,0.299116974257184,0.0381786725185447,5.4036122798288,3.14159265358979
0.619960356696635,0.323312861512897,0.0391794947885239,5.36367337437877,3.14159265358979
0.631959390178821,0.351842698599163,0.0407107717467061,3.72946577095605,3.14159265358979
0.635746005970308,0.384997966603915,0.0412001003167379,3.11993105621857,3.14159265358979
0.648792203027378,0.422085061111026,0.0429083917134678,5.65341646127879,3.14159265358979
0.655347471563281,0.460977581966109,0.0437798479596723,5.1624482706826,3.14159265358979
0.67388337795,0.497921224359062,0.0462914176429462,4.0520914504143,3.14159265358979
0.681328180498897,0.527933662975716,0.0473198868034594,5.13948436001105,3.14159265358979
0.689258059030684,0.545988068968612,0.0484277953046632,4.14833208202896,3.14159265358979
0.700312307431071,0.549014796812885,0.0499936114107473,2.14866476420254,3.14159265358979
